county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Holland Charter Township, Precinct 2",Straight Party,,Democratic Party,DEM,139,52,191
Ottawa,"Holland Charter Township, Precinct 2",Straight Party,,Republican Party,REP,153,49,202
Ottawa,"Holland Charter Township, Precinct 2",Straight Party,,Libertarian Party,LIB,4,1,5
Ottawa,"Holland Charter Township, Precinct 2",Straight Party,,U.S. Taxpayers Party,UST,3,0,3
Ottawa,"Holland Charter Township, Precinct 2",Straight Party,,Working Class Party,WC,7,1,8
Ottawa,"Holland Charter Township, Precinct 2",Straight Party,,Green Party,GRE,2,0,2
Ottawa,"Holland Charter Township, Precinct 2",Straight Party,,Natural Law Party,NAL,2,0,2
Ottawa,"Holland Charter Township, Precinct 2",Straight Party,,Cast Votes:,,310,103,413
Ottawa,"Holland Charter Township, Precinct 2",Straight Party,,Undervotes:,,144,61,205
Ottawa,"Holland Charter Township, Precinct 2",Straight Party,,Overvotes:,,2,0,2
Ottawa,"Holland Charter Township, Precinct 2",Straight Party,,Rejected write-in votes:,,0,0,0
Ottawa,"Holland Charter Township, Precinct 2",Straight Party,,Unresolved write-in votes:,,0,0,0
