county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Blendon Township, Precinct 2B",Governor,,Gretchen Whitmer,DEM,4,1,5
Ottawa,"Blendon Township, Precinct 2B",Governor,,Gretchen Whitmer,REP,68,30,98
Ottawa,"Blendon Township, Precinct 2B",Governor,,Gretchen Whitmer,LIB,0,0,0
Ottawa,"Blendon Township, Precinct 2B",Governor,,Gretchen Whitmer,UST,0,0,0
Ottawa,"Blendon Township, Precinct 2B",Governor,,Gretchen Whitmer,GRE,0,0,0
Ottawa,"Blendon Township, Precinct 2B",Governor,,Gretchen Whitmer,NAL,0,0,0
Ottawa,"Blendon Township, Precinct 2B",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Blendon Township, Precinct 2B",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Blendon Township, Precinct 2B",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Blendon Township, Precinct 2B",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Blendon Township, Precinct 2B",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Blendon Township, Precinct 2B",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Blendon Township, Precinct 2B",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Blendon Township, Precinct 2B",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Blendon Township, Precinct 2B",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Blendon Township, Precinct 2B",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Blendon Township, Precinct 2B",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Blendon Township, Precinct 2B",Governor,,Gretchen Whitmer,,72,31,103
Ottawa,"Blendon Township, Precinct 2B",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Blendon Township, Precinct 2B",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Blendon Township, Precinct 2B",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Blendon Township, Precinct 2B",Governor,,Gretchen Whitmer,,0,0,0
