county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Zeeland Township, Precinct 3",Straight Party,,Democratic,DEM,109,106,215
Ottawa,"Zeeland Township, Precinct 3",Straight Party,,Republican,REP,566,249,815
Ottawa,"Zeeland Township, Precinct 3",Straight Party,,Libertarian,LIB,6,0,6
Ottawa,"Zeeland Township, Precinct 3",Straight Party,,U.S. Taxpayers,UST,0,0,0
Ottawa,"Zeeland Township, Precinct 3",Straight Party,,Working Class,WC,0,0,0
Ottawa,"Zeeland Township, Precinct 3",Straight Party,,Green,GRE,0,1,1
Ottawa,"Zeeland Township, Precinct 3",Straight Party,,Natural Law,NAL,0,0,0
Ottawa,"Zeeland Township, Precinct 3",Straight Party,,Cast,,681,356,1037
Ottawa,"Zeeland Township, Precinct 3",Straight Party,,,,503,193,696
Ottawa,"Zeeland Township, Precinct 3",Straight Party,,,,0,0,0
Ottawa,"Zeeland Township, Precinct 3",Straight Party,,Rejected write-in,,0,0,0
Ottawa,"Zeeland Township, Precinct 3",Straight Party,,Unresolved write-in,,0,0,0
