county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Jamestown Charter Township, Precinct 3",Straight Party,,Democratic,DEM,40,27,67
Ottawa,"Jamestown Charter Township, Precinct 3",Straight Party,,Republican,REP,315,151,466
Ottawa,"Jamestown Charter Township, Precinct 3",Straight Party,,Libertarian,LIB,2,0,2
Ottawa,"Jamestown Charter Township, Precinct 3",Straight Party,,U.S. Taxpayers,UST,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 3",Straight Party,,Working Class,WC,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 3",Straight Party,,Green,GRE,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 3",Straight Party,,Natural Law,NAL,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 3",Straight Party,,Cast,,357,178,535
Ottawa,"Jamestown Charter Township, Precinct 3",Straight Party,,,,221,104,325
Ottawa,"Jamestown Charter Township, Precinct 3",Straight Party,,,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 3",Straight Party,,Rejected write-in,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 3",Straight Party,,Unresolved write-in,,0,0,0
