county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Tallmadge Charter Township, Precinct 3A",State Senate,30,David LaGrand,DEM,64,77,141
Ottawa,"Tallmadge Charter Township, Precinct 3A",State Senate,30,Mark Huizenga,REP,367,145,512
Ottawa,"Tallmadge Charter Township, Precinct 3A",State Senate,30,Theodore Petzold,LIB,13,3,16
Ottawa,"Tallmadge Charter Township, Precinct 3A",State Senate,30,Cast Votes,,444,225,669
Ottawa,"Tallmadge Charter Township, Precinct 3A",State Senate,30,Undervotes,,4,7,11
Ottawa,"Tallmadge Charter Township, Precinct 3A",State Senate,30,Overvotes,,1,0,1
Ottawa,"Tallmadge Charter Township, Precinct 3A",State Senate,30,Rejected write-in votes,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3A",State Senate,30,Unresolved write-in votes,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,89,Sharon McConnon,DEM,58,77,135
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,89,Luke Meerman,REP,380,152,532
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,89,Cast Votes,,438,229,667
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,89,Undervotes,,9,3,12
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,89,Overvotes,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,89,Rejected write-in votes,,2,0,2
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,89,Unresolved write-in votes,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,89,,,,,
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,89,Pamela Pugh,DEM,59,73,132
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,89,Mitchell Robinson,DEM,55,68,123
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,89,Tamara D. Carlone,REP,339,139,478
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,89,Linda Lee Tarver,REP,347,138,485
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,89,Donna Gundle-Krieg,LIB,12,2,14
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,89,Bill Hall,LIB,17,3,20
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,89,Ethan Hobson,UST,3,3,6
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,89,Mary Anne Hering,WC,6,6,12
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,89,Cast Votes,,838,432,1270
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,89,Undervotes,,60,32,92
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,89,Overvotes,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,89,Rejected write-in votes,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3A",State House,89,Unresolved write-in votes,,0,0,0
