county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Democratic,DEM,181,78,259
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Republican,REP,182,35,217
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Libertarian,LIB,5,0,5
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,U.S. Taxpayers,UST,2,0,2
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Working Class,WC,4,0,4
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Green,GRE,0,2,2
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Natural Law,NAL,2,0,2
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Cast,,376,115,491
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,,,192,73,265
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,,,1,0,1
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Rejected write-in,,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Unresolved write-in,,0,0,0
