county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"City of Zeeland, Precinct 4",Straight Party,,Democratic,DEM,46,98,144
Ottawa,"City of Zeeland, Precinct 4",Straight Party,,Republican,REP,237,395,632
Ottawa,"City of Zeeland, Precinct 4",Straight Party,,Libertarian,LIB,2,1,3
Ottawa,"City of Zeeland, Precinct 4",Straight Party,,U.S. Taxpayers,UST,0,2,2
Ottawa,"City of Zeeland, Precinct 4",Straight Party,,Working Class,WC,0,1,1
Ottawa,"City of Zeeland, Precinct 4",Straight Party,,Green,GRE,0,0,0
Ottawa,"City of Zeeland, Precinct 4",Straight Party,,Natural Law,NAL,0,0,0
Ottawa,"City of Zeeland, Precinct 4",Straight Party,,Cast Votes:,,285,497,782
Ottawa,"City of Zeeland, Precinct 4",Straight Party,,Undervotes:,,212,228,440
Ottawa,"City of Zeeland, Precinct 4",Straight Party,,Overvotes:,,0,3,3
Ottawa,"City of Zeeland, Precinct 4",Straight Party,,Rejected write-in votes:,,0,0,0
Ottawa,"City of Zeeland, Precinct 4",Straight Party,,Unresolved write-in votes:,,0,0,0
