county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Tallmadge Charter Township, Precinct 3B",State Senate,30,David LaGrand,DEM,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3B",State Senate,30,Mark Huizenga,REP,6,0,6
Ottawa,"Tallmadge Charter Township, Precinct 3B",State Senate,30,Theodore Petzold,LIB,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3B",State Senate,30,Cast Votes,,6,0,6
Ottawa,"Tallmadge Charter Township, Precinct 3B",State Senate,30,Undervotes,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3B",State Senate,30,Overvotes,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3B",State Senate,30,Rejected,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3B",State Senate,30,Unresolved,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3B",State House,89,Sharon McConnon,DEM,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3B",State House,89,Luke Meerman,REP,6,0,6
Ottawa,"Tallmadge Charter Township, Precinct 3B",State House,89,Cast Votes,,6,0,6
Ottawa,"Tallmadge Charter Township, Precinct 3B",State House,89,Undervotes,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3B",State House,89,Overvotes,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3B",State House,89,Rejected,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3B",State House,89,Unresolved,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3B",State House,89,,,,,
Ottawa,"Tallmadge Charter Township, Precinct 3B",State House,89,Pamela Pugh,DEM,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3B",State House,89,Mitchell Robinson,DEM,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3B",State House,89,Tamara D. Carlone,REP,6,0,6
Ottawa,"Tallmadge Charter Township, Precinct 3B",State House,89,Linda Lee Tarver,REP,5,0,5
Ottawa,"Tallmadge Charter Township, Precinct 3B",State House,89,Donna Gundle-Krieg,LIB,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3B",State House,89,Bill Hall,LIB,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3B",State House,89,Ethan Hobson,UST,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3B",State House,89,Mary Anne Hering,WC,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3B",State House,89,Cast Votes,,11,0,11
Ottawa,"Tallmadge Charter Township, Precinct 3B",State House,89,Undervotes,,1,0,1
Ottawa,"Tallmadge Charter Township, Precinct 3B",State House,89,Overvotes,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3B",State House,89,Rejected,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 3B",State House,89,Unresolved,,0,0,0
