county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Georgetown Charter Township, Precinct 15",State Senate,31,Kim S. Nagy,DEM,201,321,522
Ottawa,"Georgetown Charter Township, Precinct 15",State Senate,31,Roger Victory,REP,749,650,1399
Ottawa,"Georgetown Charter Township, Precinct 15",State Senate,31,Jessica L. Fox,LIB,16,5,21
Ottawa,"Georgetown Charter Township, Precinct 15",State Senate,31,Cast Votes,,966,976,1942
Ottawa,"Georgetown Charter Township, Precinct 15",State Senate,31,Undervotes,,22,14,36
Ottawa,"Georgetown Charter Township, Precinct 15",State Senate,31,Overvotes,,1,0,1
Ottawa,"Georgetown Charter Township, Precinct 15",State Senate,31,Rejected,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 15",State Senate,31,Unresolved,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 15",State House,85,Todd Avery,DEM,225,333,558
Ottawa,"Georgetown Charter Township, Precinct 15",State House,85,Bradley Slagh,REP,722,635,1357
Ottawa,"Georgetown Charter Township, Precinct 15",State House,85,Greg Parlmer II,LIB,10,3,13
Ottawa,"Georgetown Charter Township, Precinct 15",State House,85,Cast Votes,,957,971,1928
Ottawa,"Georgetown Charter Township, Precinct 15",State House,85,Undervotes,,31,19,50
Ottawa,"Georgetown Charter Township, Precinct 15",State House,85,Overvotes,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 15",State House,85,Rejected,,1,0,1
Ottawa,"Georgetown Charter Township, Precinct 15",State House,85,Unresolved,,0,0,0
