county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Georgetown Charter Township, Precinct 6",Straight Party,,Democratic Party,DEM,103,162,265
Ottawa,"Georgetown Charter Township, Precinct 6",Straight Party,,Republican Party,REP,342,470,812
Ottawa,"Georgetown Charter Township, Precinct 6",Straight Party,,Libertarian Party,LIB,5,0,5
Ottawa,"Georgetown Charter Township, Precinct 6",Straight Party,,U.S. Taxpayers Party,UST,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 6",Straight Party,,Working Class Party,WC,1,2,3
Ottawa,"Georgetown Charter Township, Precinct 6",Straight Party,,Green Party,GRE,1,1,2
Ottawa,"Georgetown Charter Township, Precinct 6",Straight Party,,Natural Law Party,NAL,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 6",Straight Party,,Cast Votes:,,452,635,1087
Ottawa,"Georgetown Charter Township, Precinct 6",Straight Party,,Undervotes:,,311,244,555
Ottawa,"Georgetown Charter Township, Precinct 6",Straight Party,,Overvotes:,,1,1,2
Ottawa,"Georgetown Charter Township, Precinct 6",Straight Party,,Rejected write-in votes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 6",Straight Party,,Unresolved write-in votes:,,0,0,0
