county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Holland Charter Township, Precinct 3",Straight Party,,Democratic,DEM,169,189,358
Ottawa,"Holland Charter Township, Precinct 3",Straight Party,,Republican,REP,297,186,483
Ottawa,"Holland Charter Township, Precinct 3",Straight Party,,Libertarian,LIB,1,4,5
Ottawa,"Holland Charter Township, Precinct 3",Straight Party,,U.S. Taxpayers,UST,1,0,1
Ottawa,"Holland Charter Township, Precinct 3",Straight Party,,Working Class,WC,0,0,0
Ottawa,"Holland Charter Township, Precinct 3",Straight Party,,Green,GRE,1,0,1
Ottawa,"Holland Charter Township, Precinct 3",Straight Party,,Natural Law,NAL,2,0,2
Ottawa,"Holland Charter Township, Precinct 3",Straight Party,,Cast Votes,,471,379,850
Ottawa,"Holland Charter Township, Precinct 3",Straight Party,,Undervotes,,350,212,562
Ottawa,"Holland Charter Township, Precinct 3",Straight Party,,Overvotes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 3",Straight Party,,Rejected,,0,0,0
Ottawa,"Holland Charter Township, Precinct 3",Straight Party,,Unresolved,,0,0,0
