county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Spring Lake Township, Precinct 3A",Governor,,Gretchen Whitmer,DEM,1,0,1
Ottawa,"Spring Lake Township, Precinct 3A",Governor,,Gretchen Whitmer,REP,6,0,6
Ottawa,"Spring Lake Township, Precinct 3A",Governor,,Gretchen Whitmer,LIB,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",Governor,,Gretchen Whitmer,UST,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",Governor,,Gretchen Whitmer,GRE,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",Governor,,Gretchen Whitmer,NAL,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",Governor,,Gretchen Whitmer,,7,0,7
Ottawa,"Spring Lake Township, Precinct 3A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",Governor,,Gretchen Whitmer,,0,0,0
