county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"City of Zeeland, Precinct 3",Governor,,Gretchen Whitmer Garlin D. Gilchrist II,DEM,188,81,269
Ottawa,"City of Zeeland, Precinct 3",Governor,,Tudor M. Dixon Shane Hernandez,REP,312,59,371
Ottawa,"City of Zeeland, Precinct 3",Governor,,Mary Buzuma Brian Ellison,LIB,2,1,3
Ottawa,"City of Zeeland, Precinct 3",Governor,,Donna Brandenburg Mellissa Carone,UST,0,1,1
Ottawa,"City of Zeeland, Precinct 3",Governor,,Kevin Hogan Destiny Clayton,GRE,1,0,1
Ottawa,"City of Zeeland, Precinct 3",Governor,,Daryl M. Simpson Doug Dern,NAL,1,0,1
Ottawa,"City of Zeeland, Precinct 3",Governor,,Bob Scott (W),,0,0,0
Ottawa,"City of Zeeland, Precinct 3",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Ottawa,"City of Zeeland, Precinct 3",Governor,,Ervin Joseph Lamie (W),,0,0,0
Ottawa,"City of Zeeland, Precinct 3",Governor,,Eugene Rosell Hunt Jr. (W),,0,0,0
Ottawa,"City of Zeeland, Precinct 3",Governor,,Evan S. Space (W),,0,0,0
Ottawa,"City of Zeeland, Precinct 3",Governor,,Joseph Irving (W),,0,0,0
Ottawa,"City of Zeeland, Precinct 3",Governor,,Joseph Michael Hunt (W),,0,0,0
Ottawa,"City of Zeeland, Precinct 3",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Ottawa,"City of Zeeland, Precinct 3",Governor,,Justin Paul Blackburn (W),,0,0,0
Ottawa,"City of Zeeland, Precinct 3",Governor,,Michael David Kelley (W),,0,0,0
Ottawa,"City of Zeeland, Precinct 3",Governor,,Michael Ray Deck (W),,0,0,0
Ottawa,"City of Zeeland, Precinct 3",Governor,,Cast Votes,,504,142,646
Ottawa,"City of Zeeland, Precinct 3",Governor,,Undervotes,,2,1,3
Ottawa,"City of Zeeland, Precinct 3",Governor,,Overvotes,,0,1,1
Ottawa,"City of Zeeland, Precinct 3",Governor,,Rejected,,0,0,0
Ottawa,"City of Zeeland, Precinct 3",Governor,,Unresolved,,0,0,0
