county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Holland Charter Township, Precinct 10",State Senate,31,Kim S. Nagy,DEM,281,221,502
Ottawa,"Holland Charter Township, Precinct 10",State Senate,31,Roger Victory,REP,362,117,479
Ottawa,"Holland Charter Township, Precinct 10",State Senate,31,Jessica L. Fox,LIB,26,4,30
Ottawa,"Holland Charter Township, Precinct 10",State Senate,31,Cast Votes,,669,342,1011
Ottawa,"Holland Charter Township, Precinct 10",State Senate,31,Undervotes,,16,10,26
Ottawa,"Holland Charter Township, Precinct 10",State Senate,31,Overvotes,,1,0,1
Ottawa,"Holland Charter Township, Precinct 10",State Senate,31,Rejected,,0,0,0
Ottawa,"Holland Charter Township, Precinct 10",State Senate,31,Unresolved,,0,0,0
Ottawa,"Holland Charter Township, Precinct 10",State House,86,Larry D. Jackson,DEM,286,212,498
Ottawa,"Holland Charter Township, Precinct 10",State House,86,Nancy De Boer,REP,379,130,509
Ottawa,"Holland Charter Township, Precinct 10",State House,86,Cast Votes,,665,342,1007
Ottawa,"Holland Charter Township, Precinct 10",State House,86,Undervotes,,19,9,28
Ottawa,"Holland Charter Township, Precinct 10",State House,86,Overvotes,,1,0,1
Ottawa,"Holland Charter Township, Precinct 10",State House,86,Rejected,,1,1,2
Ottawa,"Holland Charter Township, Precinct 10",State House,86,Unresolved,,0,0,0
Ottawa,"Holland Charter Township, Precinct 10",State House,86,,,,,
Ottawa,"Holland Charter Township, Precinct 10",State House,86,Pamela Pugh,DEM,270,212,482
Ottawa,"Holland Charter Township, Precinct 10",State House,86,Mitchell Robinson,DEM,257,200,457
Ottawa,"Holland Charter Township, Precinct 10",State House,86,Tamara D. Carlone,REP,341,112,453
Ottawa,"Holland Charter Township, Precinct 10",State House,86,Linda Lee Tarver,REP,334,111,445
Ottawa,"Holland Charter Township, Precinct 10",State House,86,Donna Gundle-Krieg,LIB,20,5,25
Ottawa,"Holland Charter Township, Precinct 10",State House,86,Bill Hall,LIB,22,3,25
Ottawa,"Holland Charter Township, Precinct 10",State House,86,Ethan Hobson,UST,4,2,6
Ottawa,"Holland Charter Township, Precinct 10",State House,86,Mary Anne Hering,WC,24,13,37
Ottawa,"Holland Charter Township, Precinct 10",State House,86,Cast Votes,,1272,658,1930
Ottawa,"Holland Charter Township, Precinct 10",State House,86,Undervotes,,99,46,145
Ottawa,"Holland Charter Township, Precinct 10",State House,86,Overvotes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 10",State House,86,Rejected,,1,0,1
Ottawa,"Holland Charter Township, Precinct 10",State House,86,Unresolved,,0,0,0
