county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Crockery Township, Precinct 1A",State Senate,31,Kim S. Nagy,DEM,0,0,0
Ottawa,"Crockery Township, Precinct 1A",State Senate,31,Roger Victory,REP,5,0,5
Ottawa,"Crockery Township, Precinct 1A",State Senate,31,Jessica L. Fox,LIB,0,0,0
Ottawa,"Crockery Township, Precinct 1A",State Senate,31,Cast Votes:,,5,0,5
Ottawa,"Crockery Township, Precinct 1A",State Senate,31,Undervotes:,,0,0,0
Ottawa,"Crockery Township, Precinct 1A",State Senate,31,Overvotes:,,0,0,0
Ottawa,"Crockery Township, Precinct 1A",State Senate,31,Rejected write-in votes:,,0,0,0
Ottawa,"Crockery Township, Precinct 1A",State Senate,31,Unresolved write-in votes:,,0,0,0
Ottawa,"Crockery Township, Precinct 1A",State House,88,Christine Baker,DEM,0,0,0
Ottawa,"Crockery Township, Precinct 1A",State House,88,Greg VanWoerkom,REP,5,0,5
Ottawa,"Crockery Township, Precinct 1A",State House,88,Marv Bolthouse,LIB,0,0,0
Ottawa,"Crockery Township, Precinct 1A",State House,88,Cast Votes:,,5,0,5
Ottawa,"Crockery Township, Precinct 1A",State House,88,Undervotes:,,0,0,0
Ottawa,"Crockery Township, Precinct 1A",State House,88,Overvotes:,,0,0,0
Ottawa,"Crockery Township, Precinct 1A",State House,88,Rejected write-in votes:,,0,0,0
Ottawa,"Crockery Township, Precinct 1A",State House,88,Unresolved write-in votes:,,0,0,0
