county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Straight Party,,Democratic,DEM,121,99,220
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Straight Party,,Republican,REP,353,203,556
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Straight Party,,Libertarian,LIB,2,0,2
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Straight Party,,U.S. Taxpayers,UST,1,1,2
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Straight Party,,Working Class,WC,1,0,1
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Straight Party,,Green,GRE,1,0,1
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Straight Party,,Natural Law,NAL,1,1,2
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Straight Party,,Cast,,480,304,784
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Straight Party,,,,294,151,445
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Straight Party,,,,2,0,2
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Straight Party,,Rejected write-in,,0,0,0
Ottawa,"City of Hudsonville, Ward 1, Precinct 1",Straight Party,,Unresolved write-in,,0,0,0
