county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"City of Coopersville, Precinct 1",Governor,,Gretchen Whitmer,DEM,208,132,340
Ottawa,"City of Coopersville, Precinct 1",Governor,,Gretchen Whitmer,REP,454,105,559
Ottawa,"City of Coopersville, Precinct 1",Governor,,Gretchen Whitmer,LIB,10,1,11
Ottawa,"City of Coopersville, Precinct 1",Governor,,Gretchen Whitmer,UST,1,2,3
Ottawa,"City of Coopersville, Precinct 1",Governor,,Gretchen Whitmer,GRE,2,0,2
Ottawa,"City of Coopersville, Precinct 1",Governor,,Gretchen Whitmer,NAL,0,0,0
Ottawa,"City of Coopersville, Precinct 1",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"City of Coopersville, Precinct 1",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"City of Coopersville, Precinct 1",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"City of Coopersville, Precinct 1",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"City of Coopersville, Precinct 1",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"City of Coopersville, Precinct 1",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"City of Coopersville, Precinct 1",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"City of Coopersville, Precinct 1",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"City of Coopersville, Precinct 1",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"City of Coopersville, Precinct 1",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"City of Coopersville, Precinct 1",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"City of Coopersville, Precinct 1",Governor,,Gretchen Whitmer,,675,240,915
Ottawa,"City of Coopersville, Precinct 1",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"City of Coopersville, Precinct 1",Governor,,Gretchen Whitmer,,0,1,1
Ottawa,"City of Coopersville, Precinct 1",Governor,,Gretchen Whitmer,,1,0,1
Ottawa,"City of Coopersville, Precinct 1",Governor,,Gretchen Whitmer,,0,0,0
