county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Park Township, Precinct 7",Governor,,Gretchen Whitmer,DEM,309,447,756
Ottawa,"Park Township, Precinct 7",Governor,,Gretchen Whitmer,REP,540,332,872
Ottawa,"Park Township, Precinct 7",Governor,,Gretchen Whitmer,LIB,12,2,14
Ottawa,"Park Township, Precinct 7",Governor,,Gretchen Whitmer,UST,5,2,7
Ottawa,"Park Township, Precinct 7",Governor,,Gretchen Whitmer,GRE,0,0,0
Ottawa,"Park Township, Precinct 7",Governor,,Gretchen Whitmer,NAL,0,0,0
Ottawa,"Park Township, Precinct 7",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Park Township, Precinct 7",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Park Township, Precinct 7",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Park Township, Precinct 7",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Park Township, Precinct 7",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Park Township, Precinct 7",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Park Township, Precinct 7",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Park Township, Precinct 7",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Park Township, Precinct 7",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Park Township, Precinct 7",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Park Township, Precinct 7",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Park Township, Precinct 7",Governor,,Gretchen Whitmer,,866,783,1649
Ottawa,"Park Township, Precinct 7",Governor,,Gretchen Whitmer,,6,7,13
Ottawa,"Park Township, Precinct 7",Governor,,Gretchen Whitmer,,1,0,1
Ottawa,"Park Township, Precinct 7",Governor,,Gretchen Whitmer,,0,2,2
Ottawa,"Park Township, Precinct 7",Governor,,Gretchen Whitmer,,0,0,0
