x,y,text
19.008,-204.67700000000002,Precinct
154.512,-203.16500000000002,"Cheri Hardmon, DEM "
204.912,320.488,
204.912,-203.16500000000002,"David W. Martin, REP "
253.512,320.488,
253.512,-98.43400000000003,Cast Votes 
294.912,320.488,
294.912,-98.43400000000003,Undervotes 
330.912,320.488,
330.912,-98.43400000000003,Overvotes 
366.912,320.488,
366.912,-98.43400000000003,Rejected write-in votes 
408.312,320.488,
408.312,-98.43400000000003,Election Day Voting Ballots Cast 
455.112,320.488,
455.112,-98.43400000000003,Absentee Voting Ballots Cast 
501.912,320.488,
501.912,-98.43400000000003,Total Ballots Cast 
548.712,320.488,
548.712,-98.43400000000003,Registered Voters 
593.712,320.488,
593.712,-98.43400000000003,Turnout Percentage 
19.008,-114.49000000000001,"Atlas Township, Precinct 1"
160.416,-114.49000000000001,447
210.816,-114.49000000000001,898
251.568,-114.49000000000001,1345
297.936,-114.49000000000001,72
338.256,-114.49000000000001,0
374.256,-114.49000000000001,2
412.416,-114.49000000000001,877
459.216,-114.49000000000001,542
499.968,-114.49000000000001,1419
546.768,-114.49000000000001,2027
583.416,-114.49000000000001,70.00%
19.008,-129.25,"Atlas Township, Precinct 2"
160.416,-129.25,235
210.816,-129.25,529
257.616,-129.25,764
297.936,-129.25,49
338.256,-129.25,0
374.256,-129.25,0
412.416,-129.25,520
459.216,-129.25,293
506.016,-129.25,813
546.768,-129.25,1192
583.416,-129.25,68.20%
19.008,-144.01000000000005,"Atlas Township, Precinct 3"
160.416,-144.01000000000005,409
210.816,-144.01000000000005,974
251.568,-144.01000000000005,1383
297.936,-144.01000000000005,67
338.256,-144.01000000000005,0
374.256,-144.01000000000005,0
412.416,-144.01000000000005,861
459.216,-144.01000000000005,589
499.968,-144.01000000000005,1450
546.768,-144.01000000000005,2114
583.416,-144.01000000000005,68.59%
19.008,-158.77000000000004,"Atlas Township, Precinct 4"
160.416,-158.77000000000004,378
210.816,-158.77000000000004,616
257.616,-158.77000000000004,994
297.936,-158.77000000000004,62
338.256,-158.77000000000004,1
374.256,-158.77000000000004,1
412.416,-158.77000000000004,687
459.216,-158.77000000000004,371
499.968,-158.77000000000004,1058
546.768,-158.77000000000004,1595
583.416,-158.77000000000004,66.33%
19.008,-173.53000000000003,"City of Burton, Precinct 1"
160.416,-173.53000000000003,495
210.816,-173.53000000000003,449
257.616,-173.53000000000003,944
297.936,-173.53000000000003,35
338.256,-173.53000000000003,0
374.256,-173.53000000000003,2
412.416,-173.53000000000003,544
459.216,-173.53000000000003,437
506.016,-173.53000000000003,981
546.768,-173.53000000000003,2157
583.416,-173.53000000000003,45.48%
19.008,-188.29000000000002,"City of Burton, Precinct 2"
