x,y,text
19.008,-204.67700000000002,Precinct
154.512,-203.16500000000002,"Daniel T. Kildee, DEM "
204.912,320.488,
204.912,-203.16500000000002,"Paul Junge, REP "
255.312,320.488,
255.312,-203.16500000000002,"David Canny, LIB "
305.712,320.488,
305.712,-203.16500000000002,"Kathy Goodwin, WCP "
354.312,320.488,
354.312,-98.43400000000003,Cast Votes 
395.712,320.488,
395.712,-98.43400000000003,Undervotes 
431.712,320.488,
431.712,-98.43400000000003,Overvotes 
467.712,320.488,
467.712,-98.43400000000003,Rejected write-in votes 
509.112,320.488,
509.112,-98.43400000000003,Election Day Voting Ballots Cast 
555.912,320.488,
555.912,-98.43400000000003,Absentee Voting Ballots Cast 
602.712,320.488,
602.712,-98.43400000000003,Total Ballots Cast 
649.512,320.488,
649.512,-98.43400000000003,Registered Voters 
694.512,320.488,
694.512,-98.43400000000003,Turnout Percentage 
19.008,-114.49000000000001,"City of Fenton, Precinct 2"
160.416,-114.49000000000001,589
210.816,-114.49000000000001,581
265.536,-114.49000000000001,18
315.936,-114.49000000000001,32
352.368,-114.49000000000001,1220
398.736,-114.49000000000001,22
439.056,-114.49000000000001,0
475.056,-114.49000000000001,1
513.216,-114.49000000000001,687
560.016,-114.49000000000001,556
600.768,-114.49000000000001,1243
647.568,-114.49000000000001,1968
684.216,-114.49000000000001,63.16%
19.008,-129.25,"City of Fenton, Precinct 3"
160.416,-129.25,478
210.816,-129.25,449
265.536,-129.25,12
315.936,-129.25,25
358.416,-129.25,964
398.736,-129.25,21
439.056,-129.25,1
475.056,-129.25,0
513.216,-129.25,602
560.016,-129.25,384
606.816,-129.25,986
647.568,-129.25,1618
684.216,-129.25,60.94%
19.008,-144.01000000000005,"City of Fenton, Precinct 4"
160.416,-144.01000000000005,502
210.816,-144.01000000000005,502
265.536,-144.01000000000005,15
315.936,-144.01000000000005,31
352.368,-144.01000000000005,1050
398.736,-144.01000000000005,38
439.056,-144.01000000000005,0
475.056,-144.01000000000005,0
513.216,-144.01000000000005,657
560.016,-144.01000000000005,431
600.768,-144.01000000000005,1088
647.568,-144.01000000000005,2333
684.216,-144.01000000000005,46.64%
19.008,-158.77000000000004,"City of Fenton, Precinct 5"
160.416,-158.77000000000004,471
210.816,-158.77000000000004,439
265.536,-158.77000000000004,21
315.936,-158.77000000000004,24
358.416,-158.77000000000004,955
398.736,-158.77000000000004,29
439.056,-158.77000000000004,0
475.056,-158.77000000000004,4
513.216,-158.77000000000004,626
560.016,-158.77000000000004,362
606.816,-158.77000000000004,988
647.568,-158.77000000000004,2081
684.216,-158.77000000000004,47.48%
19.008,-173.53000000000003,"Fenton Township, Precinct 1"
160.416,-173.53000000000003,703
210.816,-173.53000000000003,939
265.536,-173.53000000000003,22
315.936,-173.53000000000003,37
352.368,-173.53000000000003,1701
398.736,-173.53000000000003,40
439.056,-173.53000000000003,1
475.056,-173.53000000000003,2
513.216,-173.53000000000003,922
560.016,-173.53000000000003,822
600.768,-173.53000000000003,1744
647.568,-173.53000000000003,2725
684.216,-173.53000000000003,64.00%
19.008,-188.29000000000002,"Fenton Township, Precinct 2"
160.416,-188.29000000000002,729
210.816,-188.29000000000002,941
265.536,-188.29000000000002,20
315.936,-188.29000000000002,38
352.368,-188.29000000000002,1728
398.736,-188.29000000000002,46
439.056,-188.29000000000002,2
475.056,-188.29000000000002,2
513.216,-188.29000000000002,985
560.016,-188.29000000000002,793
600.768,-188.29000000000002,1778
647.568,-188.29000000000002,2771
684.216,-188.29000000000002,64.16%
19.008,-203.05,"Fenton Township, Precinct 3"
160.416,-203.05,676
210.816,-203.05,888
265.536,-203.05,23
315.936,-203.05,32
352.368,-203.05,1619
398.736,-203.05,36
439.056,-203.05,1
475.056,-203.05,2
513.216,-203.05,946
560.016,-203.05,712
600.768,-203.05,1658
647.568,-203.05,3417
684.216,-203.05,48.52%
19.008,-217.81000000000003,"Fenton Township, Precinct 4"
160.416,-217.81000000000003,582
210.816,-217.81000000000003,857
265.536,-217.81000000000003,25
315.936,-217.81000000000003,21
352.368,-217.81000000000003,1485
398.736,-217.81000000000003,32
439.056,-217.81000000000003,0
475.056,-217.81000000000003,1
513.216,-217.81000000000003,771
560.016,-217.81000000000003,747
600.768,-217.81000000000003,1518
647.568,-217.81000000000003,2194
684.216,-217.81000000000003,69.19%
19.008,-232.57000000000002,"Fenton Township, Precinct 5"
160.416,-232.57000000000002,642
210.816,-232.57000000000002,831
265.536,-232.57000000000002,21
315.936,-232.57000000000002,23
352.368,-232.57000000000002,1517
398.736,-232.57000000000002,40
439.056,-232.57000000000002,2
475.056,-232.57000000000002,3
513.216,-232.57000000000002,849
560.016,-232.57000000000002,713
600.768,-232.57000000000002,1562
647.568,-232.57000000000002,2298
684.216,-232.57000000000002,67.97%
19.008,-247.33,"Fenton Township, Precinct 6"
160.416,-247.33,747
210.816,-247.33,981
265.536,-247.33,10
315.936,-247.33,25
352.368,-247.33,1763
398.736,-247.33,38
439.056,-247.33,2
475.056,-247.33,0
513.216,-247.33,860
560.016,-247.33,943
600.768,-247.33,1803
647.568,-247.33,2703
684.216,-247.33,66.70%
19.008,-262.09000000000003,"City of Flint, Precinct 1"
160.416,-262.09000000000003,585
215.136,-262.09000000000003,12
269.856,-262.09000000000003,2
315.936,-262.09000000000003,15
358.416,-262.09000000000003,614
398.736,-262.09000000000003,10
439.056,-262.09000000000003,1
475.056,-262.09000000000003,1
513.216,-262.09000000000003,382
560.016,-262.09000000000003,244
606.816,-262.09000000000003,626
647.568,-262.09000000000003,1728
684.216,-262.09000000000003,36.23%
19.008,-276.85,"City of Flint, Precinct 2"
160.416,-276.85,475
215.136,-276.85,14
269.856,-276.85,1
315.936,-276.85,16
358.416,-276.85,506
403.056,-276.85,5
439.056,-276.85,0
475.056,-276.85,2
513.216,-276.85,291
560.016,-276.85,222
606.816,-276.85,513
647.568,-276.85,1662
684.216,-276.85,30.87%
19.008,-291.61,"City of Flint, Precinct 3"
160.416,-291.61,188
215.136,-291.61,10
269.856,-291.61,0
320.256,-291.61,3
358.416,-291.61,201
403.056,-291.61,2
439.056,-291.61,0
475.056,-291.61,0
513.216,-291.61,109
564.336,-291.61,94
606.816,-291.61,203
653.616,-291.61,734
684.216,-291.61,27.66%
19.008,-306.37,"City of Flint, Precinct 4"
160.416,-306.37,531
